,Length,Width,Views last 7 days,EUR_Price,clusters,cluster
2177,-0.21295234832840185,-0.19189754369704065,-0.7314506093978721,-0.1076708155976844,1,pink
2178,-0.016183760615140007,0.05565717237748048,-0.3381518824617662,-0.1076708155976844,1,pink
2179,0.2973119554025994,0.44349289422756305,-0.5896051668963257,-0.1076708155976844,1,pink
2180,0.047182394750147856,-0.4559559075098628,-0.6734229283745122,-0.1076708155976844,0,light pink
2181,-0.036194125467336004,0.7818176728627417,0.11962204561140632,-0.1076708155976844,1,pink
2182,0.3740183540026847,0.534262956788221,-0.41552212382624604,-0.1076708155976844,1,pink
2183,0.9059605529902314,0.6167811954797277,0.5064732524338056,-0.1076708155976844,1,pink
2184,-0.186271861858807,0.12167176333068612,-0.6734229283745122,-0.1076708155976844,1,pink
2185,0.4974156039245606,0.534262956788221,0.11962204561140632,-0.10663157938569204,1,pink
2186,0.2806366513591027,0.5755220761339743,-0.15762131927797984,-0.10663157938569204,1,pink
2187,-0.022853882232538574,-0.29091943012684873,-0.4606547646221926,-0.10663261862190404,1,pink
2188,0.5074207863506587,0.534262956788221,6.960440886254167,-0.10663261862190404,3,dark purple
2189,0.7475451645770121,1.11189062762877,-0.6540803680333923,-0.10664197174781197,1,pink
2190,0.2739665297417038,0.5012556613116181,0.19054476686217953,-0.10673550300689127,1,pink
2191,0.2806366513591027,0.534262956788221,-0.5444725261003791,-0.10673550300689127,1,pink
2192,0.23061073922861228,0.5920257238722754,-0.621842767464859,-0.10673550300689127,1,pink
2193,-0.28799121652413723,-0.05161653792147849,-0.2220965204150464,-0.10673550300689127,0,light pink
2194,-0.3480223110807255,-0.19189754369704065,-0.5315774858729658,-0.10673550300689127,0,light pink
2195,0.5224285599898058,1.0293723889372626,-0.7378981295115788,-0.10673550300689127,1,pink
2196,-0.22629259156319928,-0.4146967881641095,0.06159436458804642,-0.10673550300689127,0,light pink
2197,-0.449741665746056,-0.33217854947260245,0.016461723792099838,-0.10673550300689127,0,light pink
2198,-0.4147235272547126,-0.47245955524816424,-0.5122349255318459,-0.10673550300689127,0,light pink
2199,0.24728604327210899,0.8230767922084951,-0.3381518824617662,-0.0972784534777608,1,pink
2200,0.5307662120115543,0.7405585535169884,-0.1060411583683266,-0.0972784534777608,1,pink
2201,-0.13624594972831658,-0.16714207208958834,-0.4090746037125394,-0.0972784534777608,1,pink
2202,-0.20294716590230372,-0.16714207208958834,-0.2349915606424597,-0.0972784534777608,0,light pink
2203,0.043847333941448574,0.5012556613116181,-0.6798704484882189,-0.09831768968975317,1,pink
2204,0.8926203097554342,0.8643359115542484,-0.22854404052875305,-0.2889447880555117,1,pink
2205,1.212786147390572,1.2851789288809345,-0.37038948303029945,-0.10143539832573024,1,pink
2206,0.19726013114161886,0.5425147806573715,-0.09959363825461995,-0.10143539832573024,1,pink
2207,0.5807921241420444,0.8230767922084951,-0.2607816410972863,-0.10143539832573024,1,pink
2208,0.04551486434579821,0.36097465553605634,-0.4219696439399527,-0.10143539832573024,1,pink
2209,0.3940287188548807,0.5920257238722754,-0.5251299657592592,-0.10143539832573024,1,pink
2210,0.5457739856507013,1.0293723889372626,0.5516058932297522,-0.10143539832573024,1,pink
2211,0.20559778316336705,0.36097465553605634,-0.11893619859573992,-0.09416074484178373,1,pink
2212,-0.2112848179240522,-0.15063842435128694,-0.4799973249633126,-0.09416074484178373,0,light pink
2213,-0.11957064568481986,-0.0681201856597799,0.6225286144805254,-0.07649372923791362,0,light pink
2214,-0.036194125467336004,0.07216082011578188,0.23567740765812611,-0.0943685920841822,1,pink
2215,0.6675037051682279,0.6415366670871799,-0.4993398853044326,1.535100787273026,1,pink
2216,0.5874622457594433,0.8395804399467969,-0.6798704484882189,-0.09623921726576845,1,pink
2217,-0.3029989901632843,0.2867082407136998,0.41620797084191247,-0.09623921726576845,1,pink
2218,0.2356133304416615,0.2289454736296451,-0.6282902875785656,-0.09623921726576845,1,pink
2219,0.6675037051682279,0.6415366670871799,-0.3123618020069396,-0.09623921726576845,1,pink
2220,0.48574289109411306,0.33621918392860406,-0.40262708359883276,-0.09623921726576845,1,pink
2221,-0.13291088891961728,0.13817541106898754,-0.2220965204150464,-0.09623921726576845,1,pink
2222,0.3256599722765439,0.534262956788221,-0.7185555691704588,-0.09623921726576845,1,pink
2223,0.2806366513591027,0.45174471809671357,-0.4799973249633126,-0.09623921726576845,1,pink
2224,0.527431151202855,0.32796736005945354,-0.4090746037125394,-0.09623921726576845,1,pink
2225,0.28230418176345234,0.36097465553605634,-0.5251299657592592,-0.2875937809799216,1,pink
2226,-0.07788238557607793,0.13817541106898754,-0.7443456496252855,-0.08792532756982957,1,pink
2227,-0.047866838297783786,0.23719729749879562,-0.5444725261003791,-0.08792532756982957,1,pink
2228,-0.12790829770656836,-0.20014936756619117,0.4226554909556191,-0.07025831196595946,0,light pink
2229,-0.009513638997741145,0.030901700770028188,0.17120220652105955,1.5843055042022283,1,pink
2230,-0.3213418246111309,0.05565717237748048,-0.583157646782619,-0.08865279291822423,1,pink
2231,-0.5781415068809811,-0.4146967881641095,-0.42841716405365937,-0.0893906506287388,0,light pink
2232,-0.2813210949067386,-0.39819314042580806,-0.6863179686019255,-0.28789204177276345,0,light pink
2233,-0.319674294206781,-0.4559559075098628,0.4484455714104457,-0.07244070801114341,0,light pink
2234,-0.29466133814153606,-0.16714207208958834,-0.6153952473511524,-0.09091105320688363,0,light pink
2235,0.9693267083555195,0.9055950309000025,-0.009328356662726781,-0.09104303620580666,1,pink
2236,0.4790727694767142,0.6332848432180294,-0.5122349255318459,-0.09104303620580666,1,pink
2237,0.43905203977232193,0.36097465553605634,0.500025732320099,-0.09104303620580666,1,pink
2238,0.547441516055051,0.5755220761339743,-0.1060411583683266,-0.09104303620580666,1,pink
2239,0.697519252446522,0.7570622012552894,0.11962204561140632,-0.09104303620580666,1,pink
2240,-0.28799121652413723,-0.20840119143534205,-0.04156595723126005,-0.08584685514584485,0,light pink
2241,0.6858465396160742,0.6167811954797277,-0.6540803680333923,-0.08584685514584485,1,pink
2242,0.19726013114161886,0.36097465553605634,-0.5767101266689124,-0.08584685514584485,1,pink
2243,-0.004511047784692219,0.0886644678540833,-0.5444725261003791,-0.08584685514584485,1,pink
2244,0.8809475969249864,0.9881132695915091,0.06804188470175308,-0.08584685514584485,1,pink
2245,1.0193526204860093,1.342941695964989,-0.3188093221206462,-0.08584685514584485,1,pink
2246,-0.09455768961957464,0.15467905880728894,-0.13827875893685987,-0.08584685514584485,1,pink
2247,0.7308698605335157,0.658040314825481,-0.2220965204150464,-0.08584685514584485,1,pink
2248,0.547441516055051,0.36922647940520686,-0.3059142818932329,-0.08584685514584485,1,pink
2249,-0.29466133814153606,-0.19189754369704065,-0.5057874054181393,-0.08584685514584485,0,light pink
2250,0.717529617298718,0.6992994341712351,1.0480649419851646,-0.08584685514584485,1,pink
2251,0.9276384482467775,0.9881132695915091,-0.08669859802720664,-0.08584685514584485,1,pink
2252,0.1422316277980795,0.8725877354233996,-0.621842767464859,-0.08584685514584485,1,pink
2253,0.5074207863506587,0.534262956788221,4.632886125206065,-0.08584685514584485,3,dark purple
2254,-0.0028435173803425776,0.0886644678540833,6.463981837498755,-0.08584685514584485,3,dark purple
2255,1.8814658395347927,1.8545547758523322,0.04225180424692646,-0.08584685514584485,4,black
2256,0.4223767357288252,0.5755220761339743,-0.5960526870100323,-0.08065067408588306,1,pink
2257,-0.28799121652413723,-0.018609242444876037,-0.5960526870100323,-0.08065067408588306,1,pink
2258,0.27063146893300455,0.5095074851807687,-0.434864684167366,-0.08065067408588306,1,pink
2259,0.2973119554025994,0.534262956788221,-0.46710228473589926,-0.08065067408588306,1,pink
2260,-0.08622003759782643,-0.20840119143534205,0.7837166173231918,-0.08065067408588306,0,light pink
2261,0.5140909079680576,0.5920257238722754,-0.44131220428107265,-0.08065067408588306,1,pink
2262,1.3812067182298895,1.1696533947128243,-0.5896051668963257,-0.08065067408588306,1,pink
2263,-0.2746509732893398,-0.24966031078109538,0.11962204561140632,-0.08065067408588306,0,light pink
2264,0.07553041162409235,0.534262956788221,-0.44131220428107265,-0.08065067408588306,1,pink
2265,0.2956444249982498,0.4847520135733164,-0.44131220428107265,-0.08065067408588306,1,pink
2266,0.5391038640333025,0.5755220761339743,-0.5251299657592592,-0.08065067408588306,1,pink
2267,0.48074029988106387,0.658040314825481,-0.17696387961909982,-0.08065067408588306,1,pink
2268,4.48281327032029,1.2521716334043316,-0.7507931697389921,-0.08065067408588306,4,black
2269,0.06052263798494528,0.7653140251244407,-0.39617956348512606,-0.08065067408588306,1,pink
2270,0.4974156039245606,0.8973432070308512,-0.5702626065552058,-0.08065067408588306,1,pink
2271,0.207265313567717,0.4930038374424676,0.22922988754441945,-0.08065067408588306,1,pink
2272,0.5307662120115543,0.534262956788221,-0.267229161210993,-0.07545449302592126,1,pink
2273,0.6141427322290381,1.1944088663202765,-0.6282902875785656,-0.07545449302592126,1,pink
2274,0.22560814801556336,0.5012556613116181,-0.44775972439477935,-0.07545449302592126,1,pink
2275,-0.05787202072388194,-0.04336471405232797,-0.1511737991642732,-0.07545449302592126,1,pink
2276,0.2739665297417038,0.5012556613116181,-0.3059142818932329,-0.07545449302592126,1,pink
2277,0.047182394750147856,0.36922647940520686,-0.6282902875785656,-0.07545449302592126,1,pink
2278,0.170579644672024,0.550766604526522,-0.3188093221206462,-0.07545449302592126,1,pink
2279,-0.28799121652413723,-0.018609242444876037,-0.434864684167366,-0.07545449302592126,1,pink
2280,0.5457739856507013,0.6415366670871799,-0.22854404052875305,-0.07545449302592126,1,pink
2281,-0.12290570649351915,0.3527228316669055,-0.13827875893685987,-0.07545449302592126,1,pink
2282,1.034360394125157,1.2686752811426327,-0.7572406898526988,-0.07545449302592126,1,pink
2283,0.3473378675330899,0.45174471809671357,-0.7314506093978721,-0.07545449302592126,1,pink
2284,-0.2529730780327941,-0.16714207208958834,-0.028670917003846746,-0.07545449302592126,0,light pink
2285,0.13055891496763172,0.12167176333068612,0.048699324360633116,-0.07545449302592126,1,pink
2286,0.047182394750147856,0.7818176728627417,-0.5767101266689124,-0.0755584166471205,1,pink
2287,0.8892852489467349,0.9055950309000025,0.3259426892500193,-0.06714060332998238,1,pink
2288,-0.336349598250278,-0.16714207208958834,-0.3123618020069396,-0.06714060332998238,0,light pink
2289,0.19392507033291956,0.5425147806573715,-0.7378981295115788,-0.06714060332998238,1,pink
2290,-0.4947649866634972,-0.6705033281077808,0.6418711748216454,-0.06714060332998238,0,light pink
2291,-0.28799121652413723,-0.018609242444876037,-0.1640688393916865,-0.06745237419358009,1,pink
2292,-0.28799121652413723,-0.018609242444876037,-0.3059142818932329,-0.06745237419358009,1,pink
2293,-0.1412485409413658,-0.0846238333980813,-0.20275396007392643,-0.06766022143597857,1,pink
2294,5.146490371251461,1.2604234572734823,-0.07380355779979333,-0.06766022143597857,4,black
2295,-0.319674294206781,-0.4559559075098628,0.31949516913631265,-0.04766531671724556,0,light pink
2296,-0.28965874692848687,-0.16714207208958834,-0.454207244508486,-0.06817983954197473,0,light pink
2297,-0.5798090372853307,-0.7860288622758906,0.04225180424692646,-0.04898722517889984,0,light pink
2298,1.1310771575774379,-0.125882952743835,-0.6863179686019255,-0.06895926670096901,1,pink
2299,0.815913911155349,0.9468541502457558,-0.3768370031440061,-0.2854321696589775,1,pink
2300,-0.20461469630665335,-0.39819314042580806,-0.49289236519072593,-0.28543944431246143,0,light pink
2301,-0.19627704428490514,-0.39819314042580806,-0.5702626065552058,-0.28543944431246143,0,light pink
2302,-0.42806377048951005,-0.3734376688183558,0.5129207725475122,-0.04968143496851074,0,light pink
2303,0.03050709070665114,0.2867082407136998,-0.6411853278059789,-0.06506213090599766,1,pink
2304,-0.016183760615140007,0.05565717237748048,-0.4993398853044326,-0.06506213090599766,1,pink
2305,-0.036194125467336004,0.2454491213679465,-0.5960526870100323,-0.06506213090599766,1,pink
2306,0.048849925154497494,0.4187374226201107,-0.2092014801876331,-0.06506213090599766,1,pink
2307,-0.036194125467336004,-0.16714207208958834,0.6096335742531122,-0.06506213090599766,0,light pink
2308,0.07553041162409235,0.5095074851807687,-0.46710228473589926,-0.06506213090599766,1,pink
2309,0.6291505058681852,0.550766604526522,-0.49289236519072593,-0.06506213090599766,1,pink
2310,-0.26631332126759155,-0.07637200952893078,1.6734743930147105,-0.06506213090599766,3,dark purple
2311,0.3089846682330472,0.5672702522648237,-0.6411853278059789,-0.06506213090599766,1,pink
2312,0.43905203977232193,0.6497884909563304,-0.42841716405365937,-0.06506213090599766,1,pink
2313,0.5407713944376524,0.6085293716105771,-0.22854404052875305,-0.0651660545271969,1,pink
2314,-0.29466133814153606,-0.16714207208958834,0.33239020936372593,-0.06517021147204487,0,light pink
2315,-0.0028435173803425776,-0.018609242444876037,-0.5122349255318459,-0.06558174901199385,1,pink
2316,-0.19294198347620556,-0.19189754369704065,-0.35749444280288617,-0.06590391223771147,0,light pink
2317,-0.10789793285437208,-0.24966031078109538,-0.454207244508486,-0.06610136711799001,0,light pink
2318,0.21393543518511557,0.36922647940520686,-0.4799973249633126,-0.05986594984603586,1,pink
2319,0.23394580003731155,0.3527228316669055,-0.0931461181409133,-0.05986594984603586,1,pink
2320,0.047182394750147856,0.34447100779775497,-0.42841716405365937,-0.05986594984603586,1,pink
2321,0.7808957726640056,1.1944088663202765,-0.5057874054181393,-0.05986594984603586,1,pink
2322,0.5391038640333025,0.9881132695915091,-0.6540803680333923,-0.05986594984603586,1,pink
2323,0.5441064552463517,0.7818176728627417,-0.49289236519072593,-0.05986594984603586,1,pink
2324,1.8814658395347927,1.7720365371608255,-0.3059142818932329,-0.05986594984603586,4,black
2325,-0.6531803750767166,-0.8685471009673976,-0.2092014801876331,-0.05986594984603586,0,light pink
2326,0.19726013114161886,0.550766604526522,-0.7250030892841655,-0.05986594984603586,1,pink
2327,-0.4947649866634972,-0.6705033281077808,-0.42841716405365937,-0.05986594984603586,0,light pink
2328,1.1077317319165425,1.23566798566603,-0.4090746037125394,-0.05986594984603586,1,pink
2329,0.9059605529902314,0.8808395592925502,-0.4606547646221926,-0.05986594984603586,1,pink
2330,-0.5814765676896804,-0.6705033281077808,-0.2930192416658196,-0.05986594984603586,0,light pink
2331,-0.05286942951083271,-0.125882952743835,-0.6927654887156323,-0.05986594984603586,1,pink
2332,0.23227826963296191,0.550766604526522,-0.5896051668963257,-0.05986594984603586,1,pink
2333,0.3473378675330899,0.6167811954797277,-0.5380250059866725,-0.055189386892070244,1,pink
2334,0.13055891496763172,0.2867082407136998,0.21633484731700614,-0.05570900499806643,1,pink
2335,0.41737414451577626,0.5920257238722754,-0.3897320433714194,-0.05570900499806643,1,pink
2336,0.847596988837993,0.658040314825481,-0.5380250059866725,-0.05570900499806643,1,pink
2337,0.7508802253857114,0.5837739000031248,-0.2801242014384063,-0.05570900499806643,1,pink
2338,0.847596988837993,0.8973432070308512,-0.7572406898526988,-0.05570900499806643,1,pink
2339,2.278338075770016,0.550766604526522,-0.5122349255318459,-0.05570900499806643,4,black
2340,-0.3697002063372714,-0.6209923848928769,-0.028670917003846746,-0.05570900499806643,0,light pink
2341,0.3139872594460961,0.6002775477414266,-0.6476328479196857,-0.05570900499806643,1,pink
2342,0.37902094521573365,0.658040314825481,-0.15762131927797984,-0.05570900499806643,1,pink
2343,-0.036194125467336004,-0.16714207208958834,0.38397037027337916,-0.05570900499806643,0,light pink
2344,0.7508802253857114,0.5920257238722754,-0.11248867848203326,-0.05570900499806643,1,pink
2345,0.6174777930377374,0.7405585535169884,-0.3897320433714194,-0.05570900499806643,1,pink
2346,-0.19294198347620556,-0.19189754369704065,-0.6734229283745122,-0.05570900499806643,1,pink
2347,-0.28799121652413723,-0.20840119143534205,-0.08669859802720664,-0.05570900499806643,0,light pink
2348,0.6941841916378227,0.7653140251244407,-0.7443456496252855,-0.2834056590455924,1,pink
2349,-0.22629259156319928,-0.4146967881641095,-0.8539534915582986,-0.28341293369907633,0,light pink
2350,0.17224717507637363,0.5837739000031248,-0.5444725261003791,-0.05322730892382867,1,pink
2351,0.43571697896362266,0.7158030819095361,-0.621842767464859,-0.2835407597531514,1,pink
2352,-0.6231648277984223,-0.6622515042386302,-0.7250030892841655,-0.05363053257408171,0,light pink
2353,-0.24463542601104565,-0.04336471405232797,0.41620797084191247,-0.05363053257408171,0,light pink
2354,0.7208646781074173,0.9963650934606596,-0.5186824456455525,-0.05466976878607407,1,pink
2355,1.714712799099825,1.4419635823947974,0.5258158127749256,-0.05466976878607407,4,black
2356,0.8892852489467349,0.9055950309000025,-0.13183123882315323,-0.05466976878607407,1,pink
2357,0.7358724517465643,0.7323067296478378,-0.2607816410972863,-0.05466976878607407,1,pink
2358,0.60413754980294,0.7158030819095361,-0.7250030892841655,-0.05466976878607407,1,pink
2359,3.2988666832320184,2.30840508865562,-0.25433412098357966,-0.05466976878607407,4,black
2360,-0.13624594972831658,-0.16714207208958834,-0.04156595723126005,-0.05466976878607407,0,light pink
2361,1.5146091505778638,1.689518298469318,-0.1511737991642732,-0.05466976878607407,4,black
2362,0.12055373254153356,0.6497884909563304,-0.25433412098357966,-0.05466976878607407,1,pink
2363,-0.29466133814153606,-0.16714207208958834,-0.21564900030133974,-0.05466976878607407,0,light pink
2364,0.047182394750147856,0.4104855987509602,-0.5767101266689124,-0.04531664287814283,1,pink
2365,-0.4547442569591049,-0.505466850724767,-0.7185555691704588,-0.04531664287814283,0,light pink
2366,0.3806884756200833,0.36922647940520686,-0.4219696439399527,-0.04531664287814283,1,pink
2367,-0.28965874692848687,0.23719729749879562,-0.5896051668963257,-0.04531664287814283,1,pink
2368,-0.05286942951083271,0.17943453041474086,-0.35749444280288617,-0.04531664287814283,1,pink
2369,0.510755847159358,0.43524107035841253,-0.3897320433714194,-0.04531664287814283,1,pink
2370,0.6141427322290381,0.8643359115542484,-0.5122349255318459,-0.04531664287814283,1,pink
2371,0.48074029988106387,0.5260111329190704,-0.41552212382624604,-0.04531664287814283,1,pink
2372,-0.4780896826200005,-0.6374960326311783,-0.6025002071237391,-0.04531664287814283,0,light pink
2373,-0.2346302435849475,-0.04336471405232797,-0.0028808365490201257,-0.04531664287814283,0,light pink
2374,1.347856110142896,0.6167811954797277,-0.09959363825461995,-0.04531664287814283,1,pink
2375,0.5140909079680576,0.8643359115542484,-0.17051635950539315,-0.04531664287814283,1,pink
2376,-0.28799121652413723,-0.20840119143534205,-0.2801242014384063,1.944945411432665,1,pink
2377,-0.28799121652413723,-0.018609242444876037,0.46134061163785905,-0.04635587909013519,0,light pink
2378,0.6308180362725349,0.45174471809671357,-0.6927654887156323,-0.03908122560618867,1,pink
2379,0.32232491146784464,0.658040314825481,-0.39617956348512606,-0.03908122560618867,1,pink
2380,0.263961347315606,0.8725877354233996,-0.15762131927797984,-0.03908122560618867,1,pink
2381,1.7647387112303154,1.3924526391798935,-0.32525684223435286,-0.03908122560618867,4,black
2382,0.6641686443595283,0.7818176728627417,-0.39617956348512606,-0.03908122560618867,1,pink
2383,0.8209165023683981,0.7818176728627417,-0.08025107791349999,-0.03908122560618867,1,pink
2384,-0.1695965578153103,-0.0846238333980813,-0.1060411583683266,-0.03908122560618867,1,pink
2385,0.2622938169112561,0.36097465553605634,1.473601269489804,-0.03908122560618867,1,pink
2386,0.5140909079680576,0.6992994341712351,-0.2349915606424597,-0.03908122560618867,1,pink
2387,0.3473378675330899,0.5755220761339743,0.15830716629364625,-0.03908122560618867,1,pink
2388,0.5391038640333025,0.5755220761339743,-0.454207244508486,-0.03908122560618867,1,pink
2389,-0.28799121652413723,-0.47245955524816424,1.6928169533558304,-0.03908122560618867,3,dark purple
2390,0.21393543518511557,0.550766604526522,-0.44775972439477935,-0.03908122560618867,1,pink
2391,1.0977265494904445,-0.15889024822043782,-0.4799973249633126,-0.03918514922738791,1,pink
2392,1.0977265494904445,0.31971553619030263,-0.7185555691704588,-0.03960084371218485,1,pink
2393,0.23061073922861228,0.36922647940520686,-0.2607816410972863,-0.03398896816742611,1,pink
2394,0.5407713944376524,1.1283942753670708,-0.4799973249633126,-0.03398896816742611,1,pink
2395,0.047182394750147856,0.534262956788221,-0.35749444280288617,-0.034404662652223056,1,pink
2396,0.9059605529902314,0.7653140251244407,0.3066001289088993,-0.034404662652223056,1,pink
2397,-0.29466133814153606,-0.43120043590241086,0.3968654105007925,-0.034508586273422286,0,light pink
2398,0.8892852489467349,0.9055950309000025,-0.1511737991642732,-0.03492428075821923,1,pink
2399,0.20893284397206663,0.550766604526522,-0.0351184371175534,-0.03492428075821923,1,pink
2400,0.33900021551134135,0.6992994341712351,-0.660527888147099,-0.03492428075821923,1,pink
2401,0.23394580003731155,0.40223377488180967,0.07448940481545974,-0.03492428075821923,1,pink
2402,0.08720312445454013,0.26195276910624793,-0.5057874054181393,-0.03492428075821923,1,pink
2403,0.19726013114161886,0.550766604526522,-0.583157646782619,-0.03492428075821923,1,pink
2404,0.04551486434579821,0.16293088267643946,-0.44775972439477935,-0.03492428075821923,1,pink
2405,1.189440721729677,1.0293723889372626,0.5064732524338056,-0.03492428075821923,1,pink
2406,-0.1695965578153103,-0.125882952743835,-0.34459940257547284,-0.03492428075821923,1,pink
2407,-0.047866838297783786,0.23719729749879562,-0.5444725261003791,-0.03492428075821923,1,pink
2408,0.717529617298718,0.9386023263766052,-0.5509200462140859,-0.03492428075821923,1,pink
2409,0.27563406014605346,0.550766604526522,-0.34459940257547284,-0.028688863486265075,1,pink
2410,1.1560901136426829,0.8560840876850979,-0.18341139973280646,-0.028688863486265075,1,pink
2411,0.2556236952938575,0.5012556613116181,-0.35749444280288617,-0.028688863486265075,1,pink
2412,0.08887065485888979,0.32796736005945354,-0.04156595723126005,-0.028688863486265075,1,pink
2413,0.48074029988106387,0.6662921386946322,-0.3897320433714194,-0.028688863486265075,1,pink
2414,0.43571697896362266,0.6167811954797277,-0.37038948303029945,-0.028688863486265075,1,pink
2415,-0.1695965578153103,-0.125882952743835,-0.48644484507701924,-0.028688863486265075,1,pink
2416,0.8676073536901893,0.8478322638159473,-0.267229161210993,-0.028688863486265075,1,pink
2417,-0.31133664218503276,-0.24966031078109538,0.6870038156175919,-0.028688863486265075,0,light pink
2418,-0.24963801722409457,-0.13413477661298553,-0.46710228473589926,-0.028688863486265075,0,light pink
2419,-0.31133664218503276,-0.24966031078109538,0.3968654105007925,-0.028688863486265075,0,light pink
2420,-0.0028435173803425776,0.0886644678540833,0.6998988558450052,-0.028688863486265075,1,pink
2421,-0.21962246994580042,-0.3734376688183558,-0.3059142818932329,-0.028688863486265075,0,light pink
2422,0.5357688032246032,0.6662921386946322,0.3001526087951927,-0.028688863486265075,1,pink
2423,0.5391038640333025,0.6167811954797277,0.293705088681486,-0.028688863486265075,1,pink
2424,-0.04286424708473457,0.047405348508329594,-0.660527888147099,-0.2800354160101012,1,pink
2425,-0.28799121652413723,-0.5219704984630684,2.9178457749600946,-0.0027079581864560857,3,dark purple
2426,-0.07121226395867936,0.33621918392860406,-0.6540803680333923,-0.02401230053229946,1,pink
2427,0.6124752018246885,0.4847520135733164,-0.7636882099664054,-0.02453191863829564,1,pink
2428,0.505753255946309,0.4847520135733164,-0.5444725261003791,-0.02453191863829564,1,pink
2429,-0.24463542601104565,-0.04336471405232797,-0.5057874054181393,-0.02453191863829564,1,pink
2430,0.717529617298718,0.9055950309000025,-0.46710228473589926,-0.02453191863829564,1,pink
2431,0.5874622457594433,0.7570622012552894,-0.5057874054181393,-0.02453191863829564,1,pink
2432,0.2973119554025994,0.40223377488180967,-0.32525684223435286,-0.02453191863829564,1,pink
2433,0.33399762429829244,0.7900694967318922,-0.27367668132469963,-0.02453191863829564,1,pink
2434,0.7508802253857114,0.5920257238722754,-0.25433412098357966,-0.02453191863829564,1,pink
2435,0.41737414451577626,0.5920257238722754,-0.4219696439399527,-0.02453191863829564,1,pink
2436,1.2978301980124056,0.7818176728627417,-0.5315774858729658,-0.02453191863829564,1,pink
2437,0.8809475969249864,0.9055950309000025,-0.8023733306486454,-0.02453191863829564,1,pink
2438,0.3640131715765866,0.658040314825481,-0.6282902875785656,-0.02453191863829564,1,pink
2439,0.7058569044682702,1.1944088663202765,-0.6669754082608056,-0.02453191863829564,1,pink
2440,0.9643241171424702,1.11189062762877,-0.6089477272374457,-0.018296501366341478,1,pink
2441,0.5140909079680576,0.7818176728627417,-0.5186824456455525,-0.018296501366341478,1,pink
2442,0.3606781107678873,0.5755220761339743,-0.27367668132469963,-0.018296501366341478,1,pink
2443,0.2739665297417038,0.5012556613116181,-0.4606547646221926,-0.018296501366341478,1,pink
2444,0.7808957726640056,1.095386979890468,-0.8152683708760586,-0.018296501366341478,1,pink
2445,0.6091401410159889,0.7570622012552894,0.19699228697588617,-0.018296501366341478,1,pink
2446,0.04551486434579821,0.0886644678540833,-0.3510469226891795,-0.018296501366341478,1,pink
2447,0.33066256348959283,0.47650018970416586,-0.7636882099664054,-0.018296501366341478,1,pink
2448,0.5140909079680576,0.534262956788221,-0.6411853278059789,-0.018296501366341478,1,pink
2449,0.6058050802072896,0.4930038374424676,-0.34459940257547284,-0.018296501366341478,1,pink
2450,0.6858465396160742,0.6167811954797277,-0.7572406898526988,-0.018296501366341478,1,pink
2451,0.09554077647628835,0.534262956788221,0.05514684447433977,-0.018296501366341478,1,pink
2452,0.5224285599898058,0.7818176728627417,-0.5573675663277925,-0.018296501366341478,1,pink
2453,0.09554077647628835,0.534262956788221,0.14541212606623294,-0.018296501366341478,1,pink
2454,0.27063146893300455,0.5095074851807687,-0.5767101266689124,-0.019335737578333838,1,pink
2455,0.17391470548072327,0.2454491213679465,-0.4799973249633126,-0.01310032030637968,1,pink
2456,0.5407713944376524,0.6085293716105771,0.40976045072820577,-0.01310032030637968,1,pink
2457,0.7141945564900187,0.9055950309000025,-0.267229161210993,-0.01310032030637968,1,pink
2458,-0.07121226395867936,0.33621918392860406,-0.7572406898526988,-0.01310032030637968,1,pink
2459,1.2994977284167557,0.9633577979840569,-0.06090851757238002,-0.01310032030637968,1,pink
2460,6.383797931278921,2.514700685384388,-0.4799973249633126,-0.01310032030637968,4,black
2461,0.3606781107678873,0.5755220761339743,-0.7314506093978721,-0.01310032030637968,1,pink
2462,0.06052263798494528,-0.04336471405232797,-0.41552212382624604,-0.01310032030637968,1,pink
2463,0.7141945564900187,0.7488103773861389,-0.33170436234805956,-0.01310032030637968,1,pink
2464,0.8926203097554342,0.8395804399467969,-0.13183123882315323,-0.01310032030637968,1,pink
2465,0.1589069318415762,0.2454491213679465,-0.28657172155211297,-0.01310032030637968,1,pink
2466,0.1589069318415762,0.2454491213679465,-0.5122349255318459,-0.01310032030637968,1,pink
2467,0.7542152861944107,1.0871351560213176,0.3968654105007925,-0.01310032030637968,1,pink
2468,0.37235082359833477,2.30840508865562,-0.46710228473589926,-0.01310032030637968,1,pink
2469,0.6691712355725775,0.3857301271435079,-0.5444725261003791,-0.01310032030637968,1,pink
2470,0.055520046771896356,0.6167811954797277,-0.3510469226891795,-0.01310032030637968,1,pink
2471,0.4874104214984627,0.8395804399467969,-0.5702626065552058,-0.007904139246417884,1,pink
2472,0.717529617298718,0.9633577979840569,-0.454207244508486,-0.007904139246417884,1,pink
2473,0.9476488130989733,1.0293723889372626,-0.583157646782619,-0.007904139246417884,1,pink
2474,0.8809475969249864,0.9881132695915091,-0.6927654887156323,-0.007904139246417884,1,pink
2475,0.4724026478593156,0.6992994341712351,-0.49289236519072593,-0.007904139246417884,1,pink
2476,0.32232491146784464,0.36922647940520686,-0.5122349255318459,-0.007904139246417884,1,pink
2477,1.8814658395347927,0.7818176728627417,-0.267229161210993,-0.007904139246417884,4,black
2478,0.1589069318415762,0.26195276910624793,-0.7121080490567522,-0.007904139246417884,1,pink
